timestamp,percentage,depth,notional
2024-01-15 01:12:32,5,7008.62100000,302777311.16712000
2024-01-15 01:13:04,-5,11171.22600000,459139544.45746000
2024-01-15 01:13:04,-4,9560.47200000,394285871.44906000
2024-01-15 01:13:04,-3,6351.35500000,263739897.87039000
2024-01-15 01:13:04,-2,4450.14400000,185523970.19727000
2024-01-15 01:13:04,-1,1433.24400000,60212862.11525000
2024-01-15 01:13:04,1,1518.73900000,64355902.25215000
2024-01-15 01:13:04,2,3391.52500000,144581148.23058000
2024-01-15 01:13:04,3,4427.67400000,189357085.62638000
2024-01-15 01:13:04,4,5347.47200000,229506305.80587000
2024-01-15 01:13:04,5,6867.55400000,296505985.54982000
2024-01-15 01:13:32,-5,11261.31000000,462881906.02566000
2024-01-15 01:13:32,-4,9638.80200000,397553885.17836000
2024-01-15 01:13:32,-3,6412.48900000,266306075.20237000
2024-01-15 01:13:32,-2,4493.12800000,187339947.12647000
2024-01-15 01:13:32,-1,1469.30600000,61736649.27675000
2024-01-15 01:13:32,1,1531.68300000,64906642.72445000
2024-01-15 01:13:32,2,3408.64300000,145315312.19048000
2024-01-15 01:13:32,3,4446.27000000,190161528.86158000
2024-01-15 01:13:32,4,5392.80400000,231484743.98607000
2024-01-15 01:13:32,5,7005.37800000,302591153.89142000
2024-01-15 01:14:03,-5,11276.27300000,463527209.74316000
2024-01-15 01:14:03,-4,9654.30100000,398220993.61256000
2024-01-15 01:14:03,-3,6436.65300000,267326232.85827000
2024-01-15 01:14:03,-2,4519.91400000,188467550.25687000
2024-01-15 01:14:03,-1,1504.04000000,63196543.98965000
2024-01-15 01:14:03,1,1523.77400000,64571971.80375000
2024-01-15 01:14:03,2,3410.35300000,145391993.77838000
2024-01-15 01:14:03,3,4436.40700000,189738299.09278000
2024-01-15 01:14:03,4,5366.24400000,230333684.05837000
2024-01-15 01:14:03,5,6978.44300000,301423583.19882000
2024-01-15 01:14:32,-5,11272.49700000,463347655.79686000
2024-01-15 01:14:32,-4,9018.15900000,372429145.28166000
2024-01-15 01:14:32,-3,6405.45800000,266024017.58227000
2024-01-15 01:14:32,-2,4480.85900000,186832482.09467000
2024-01-15 01:14:32,-1,1466.63200000,61619765.02733000
2024-01-15 01:14:32,1,1557.44400000,66006581.06185000
2024-01-15 01:14:32,2,3446.24100000,146930609.83066000
2024-01-15 01:14:32,3,4463.70700000,190913363.10794000
2024-01-15 01:14:32,4,5409.36300000,232202708.45499000
2024-01-15 01:14:32,5,7067.06900000,305313158.83822000
2024-01-15 01:15:06,-5,11249.34800000,462454666.85646000
2024-01-15 01:15:06,-4,8994.91400000,371525988.14026000
2024-01-15 01:15:06,-3,6411.01200000,266288149.54927000
2024-01-15 01:15:06,-2,4417.65400000,184249605.11797000
2024-01-15 01:15:06,-1,1475.36200000,62002996.66333000
2024-01-15 01:15:06,1,1581.41300000,67031366.19829000
2024-01-15 01:15:06,2,3457.70700000,147425957.13126000
2024-01-15 01:15:06,3,4467.74700000,191089820.20724000
2024-01-15 01:15:06,4,5416.38000000,232516708.57759000
2024-01-15 01:15:06,5,7065.76900000,305268592.36932000
2024-01-15 01:15:31,-5,11251.27700000,462518064.01353000
2024-01-15 01:15:31,-4,8974.62600000,370689382.41706000
2024-01-15 01:15:31,-3,6384.38700000,265188141.97177000
2024-01-15 01:15:31,-2,4380.27600000,182702816.87817000
2024-01-15 01:15:31,-1,1464.87400000,61569101.59984000
2024-01-15 01:15:31,1,1595.34300000,67630731.37669000
2024-01-15 01:15:31,2,3487.97700000,148737633.18546000
2024-01-15 01:15:31,3,4477.74700000,191535470.45064000
2024-01-15 01:15:31,4,5558.61000000,238766649.79359000
2024-01-15 01:15:31,5,7083.68800000,306063915.31952000
2024-01-15 01:16:03,-5,11091.42300000,456153916.85803000
2024-01-15 01:16:03,-4,8947.24400000,369620289.55396000
2024-01-15 01:16:03,-3,6358.51600000,264160819.32757000
2024-01-15 01:16:03,-2,4380.89200000,182750774.69987000
2024-01-15 01:16:03,-1,1475.67500000,62032670.80948000
2024-01-15 01:16:03,1,1574.64900000,66765606.41579000
2024-01-15 01:16:03,2,3463.06800000,147697565.16686000
2024-01-15 01:16:03,3,4431.79100000,189586436.31914000
2024-01-15 01:16:03,4,5665.70800000,243541003.45479000
2024-01-15 01:16:03,5,7035.15100000,304010859.62322000
2024-01-15 01:16:32,-5,11105.03400000,456725763.34893000
2024-01-15 01:16:32,-4,8954.14300000,369919936.75526000
2024-01-15 01:16:32,-3,6365.43200000,264459032.77427000
2024-01-15 01:16:32,-2,4354.22500000,181659151.17627000
2024-01-15 01:16:32,-1,1448.73700000,60915265.97628000
2024-01-15 01:16:32,1,1595.99500000,67676547.38567000
2024-01-15 01:16:32,2,3479.96400000,148424128.09056000
2024-01-15 01:16:32,3,4453.15100000,190509646.96154000
2024-01-15 01:16:32,4,5704.67200000,245234942.73999000
2024-01-15 01:16:32,5,7065.44100000,305324182.61642000
2024-01-15 01:17:04,-5,11225.88700000,461412662.46896000
2024-01-15 01:17:04,-4,9607.84800000,396264335.76216000
2024-01-15 01:17:04,-3,6396.62200000,265630877.83757000
2024-01-15 01:17:04,-2,4472.60300000,186474327.05407000
2024-01-15 01:17:04,-1,1486.64000000,62447574.69575000
2024-01-15 01:17:04,1,1524.84100000,64612807.80515000
2024-01-15 01:17:04,2,3435.95200000,146478644.96198000
2024-01-15 01:17:04,3,4455.14800000,190528561.22378000
2024-01-15 01:17:04,4,5385.32700000,231138887.16647000
2024-01-15 01:17:04,5,6997.67700000,302235409.48172000
2024-01-15 01:17:32,-5,11275.70100000,463529890.62726000
2024-01-15 01:17:32,-4,9008.91700000,372101802.37826000
2024-01-15 01:17:32,-3,6419.12200000,266621519.08847000
2024-01-15 01:17:32,-2,4420.14500000,184352506.78007000
2024-01-15 01:17:32,-1,1493.57400000,62762112.01293000
2024-01-15 01:17:32,1,1573.50700000,66698485.00219000
2024-01-15 01:17:32,2,3452.77700000,147220721.89776000
2024-01-15 01:17:32,3,4469.76500000,191186858.71184000
2024-01-15 01:17:32,4,5427.64500000,233017227.99379000
2024-01-15 01:17:32,5,7077.01500000,305768354.34852000
2024-01-15 01:18:04,-5,11005.51000000,452754917.36120000
2024-01-15 01:18:04,-4,8906.70500000,368021906.35263000
2024-01-15 01:18:04,-3,6334.64700000,263223704.61263000
2024-01-15 01:18:04,-2,4266.65200000,178058044.09147000
2024-01-15 01:18:04,-1,1359.58300000,57199875.68870000
2024-01-15 01:18:04,1,1602.59300000,67988785.23097000
2024-01-15 01:18:04,2,3557.14700000,151789563.31736000
2024-01-15 01:18:04,3,4602.41800000,197042068.74357000
2024-01-15 01:18:04,4,5704.91100000,245289232.97281000
2024-01-15 01:18:04,5,7118.00100000,307703709.75738000
2024-01-15 01:18:31,-5,11069.62400000,455320911.84980000
2024-01-15 01:18:31,-4,8920.50200000,368571456.82553000
2024-01-15 01:18:31,-3,6339.76600000,263422244.20593000
2024-01-15 01:18:31,-2,4315.17900000,180055958.05737000
2024-01-15 01:18:31,-1,1413.91700000,59461480.65630000
2024-01-15 01:18:31,1,1582.60200000,67126975.08067000
2024-01-15 01:18:31,2,3492.59100000,149009400.91456000
2024-01-15 01:18:31,3,4443.35000000,190134423.29474000
2024-01-15 01:18:31,4,5687.47900000,244540001.29691000
2024-01-15 01:18:31,5,7090.01600000,306482460.04862000
2024-01-15 01:19:03,-5,11024.64900000,453445633.61630000
2024-01-15 01:19:03,-4,8877.60600000,366780109.14233000
2024-01-15 01:19:03,-3,6306.38900000,262019219.29823000
2024-01-15 01:19:03,-2,4282.90200000,178698302.71517000
2024-01-15 01:19:03,-1,1385.52000000,58265093.82540000
2024-01-15 01:19:03,1,1581.27700000,67069702.08147000
2024-01-15 01:19:03,2,3493.27900000,149039318.92066000
2024-01-15 01:19:03,3,4434.49500000,189750377.18944000
2024-01-15 01:19:03,4,5667.73400000,243681128.93881000
2024-01-15 01:19:03,5,7070.22400000,305621518.38382000
2024-01-15 01:19:31,-5,11079.47200000,455737627.11560000
2024-01-15 01:19:31,-4,8929.43300000,368950456.06673000
2024-01-15 01:19:31,-3,6347.23500000,263740494.75173000
2024-01-15 01:19:31,-2,4318.67700000,180208747.32717000
2024-01-15 01:19:31,-1,1407.47400000,59195932.65970000
2024-01-15 01:19:31,1,1585.16100000,67239300.08977000
2024-01-15 01:19:31,2,3501.94200000,149418713.99826000
2024-01-15 01:19:31,3,4446.91600000,190297709.48284000
2024-01-15 01:19:31,4,5690.33500000,244675241.91781000
2024-01-15 01:19:31,5,7087.19600000,306368876.88038000
2024-01-15 01:20:07,-5,10958.45300000,450849985.82867000
2024-01-15 01:20:07,-4,8786.84800000,363160804.69823000
2024-01-15 01:20:07,-3,6274.96000000,260793749.06112000
2024-01-15 01:20:07,-2,4051.29700000,169173018.32079000
2024-01-15 01:20:07,-1,1376.81000000,57936493.43260000
2024-01-15 01:20:07,1,1560.69400000,66234815.63897000
2024-01-15 01:20:07,2,3514.80200000,150050263.06242000
2024-01-15 01:20:07,3,4573.81900000,195906851.44104000
2024-01-15 01:20:07,4,5682.40500000,244425832.58341000
2024-01-15 01:20:07,5,7087.34900000,306484638.99988000
2024-01-15 01:20:35,-5,10974.84000000,451611563.18157000
2024-01-15 01:20:35,-4,8792.31900000,363464106.53973000
2024-01-15 01:20:35,-3,6311.59000000,262355923.25432000
2024-01-15 01:20:35,-2,4038.81800000,168697859.49149000
2024-01-15 01:20:35,-1,1374.59100000,57864326.75000000
2024-01-15 01:20:35,1,1609.22400000,68311283.96433000
2024-01-15 01:20:35,2,3559.21600000,151969784.74612000
2024-01-15 01:20:35,3,4613.94300000,197655559.51894000
2024-01-15 01:20:35,4,5723.02000000,246209418.90771000
2024-01-15 01:20:35,5,7099.70800000,307027936.91058000
2024-01-15 01:21:03,-5,10906.58500000,448640643.09820000
2024-01-15 01:21:03,-4,8806.60400000,363859898.38643000
2024-01-15 01:21:03,-3,6222.49400000,258566831.97333000
2024-01-15 01:21:03,-2,4159.00900000,173578923.50287000
2024-01-15 01:21:03,-1,1343.34000000,56506754.07340000
2024-01-15 01:21:03,1,1527.11800000,64787210.12347000
2024-01-15 01:21:03,2,3514.26400000,150008288.65162000
2024-01-15 01:21:03,3,4557.67000000,195182056.13954000
2024-01-15 01:21:03,4,5664.96700000,243638991.73281000
2024-01-15 01:21:03,5,7076.93300000,306004406.90728000
2024-01-15 01:21:31,-5,11011.08400000,452841070.42120000
2024-01-15 01:21:31,-4,8866.07400000,366269651.64446000
2024-01-15 01:21:31,-3,6265.81400000,260332405.48717000
2024-01-15 01:21:31,-2,4259.52600000,177723179.94367000
2024-01-15 01:21:31,-1,1436.74200000,60398584.16608000
2024-01-15 01:21:31,1,1533.90600000,65053218.64117000
2024-01-15 01:21:31,2,3478.36000000,148424719.53246000
2024-01-15 01:21:31,3,4439.68200000,190004684.57474000
2024-01-15 01:21:31,4,5688.53300000,244614577.35659000
2024-01-15 01:21:31,5,7069.68400000,305608066.50772000
2024-01-15 01:22:03,-5,11231.93700000,461741037.45766000
2024-01-15 01:22:03,-4,8969.03300000,370469119.71996000
2024-01-15 01:22:03,-3,6396.53600000,265695423.50347000
2024-01-15 01:22:03,-2,4391.49300000,183176081.86077000
2024-01-15 01:22:03,-1,1500.98800000,63072098.09273000
2024-01-15 01:22:03,1,1467.72300000,62220456.10069000
2024-01-15 01:22:03,2,3391.90000000,144678522.81356000
2024-01-15 01:22:03,3,4395.66000000,188074190.10184000
2024-01-15 01:22:03,4,5346.34200000,229591383.70499000
2024-01-15 01:22:03,5,6993.50400000,302245895.93472000
2024-01-15 01:22:32,-5,11085.11400000,455924997.79763000
2024-01-15 01:22:32,-4,8942.93700000,369470124.44386000
2024-01-15 01:22:32,-3,6363.12900000,264372329.71947000
2024-01-15 01:22:32,-2,4368.45700000,182252635.03687000
2024-01-15 01:22:32,-1,1465.45200000,61605342.74798000
2024-01-15 01:22:32,1,1527.71600000,64793213.70099000
2024-01-15 01:22:32,2,3422.81700000,146028688.90526000
2024-01-15 01:22:32,3,4395.82400000,188108658.83054000
2024-01-15 01:22:32,4,5647.83000000,242854951.59009000
2024-01-15 01:22:32,5,7007.99000000,302917518.87212000
2024-01-15 01:23:04,-5,11045.11400000,454296411.08370000
2024-01-15 01:23:04,-4,8917.13600000,368413604.78376000
2024-01-15 01:23:04,-3,6334.42000000,263193594.72587000
2024-01-15 01:23:04,-2,4342.04100000,181159387.49367000
2024-01-15 01:23:04,-1,1457.76800000,61285328.79908000
2024-01-15 01:23:04,1,1522.69400000,64586050.86017000
2024-01-15 01:23:04,2,3428.09300000,146266806.93006000
2024-01-15 01:23:04,3,4378.61800000,187376650.92884000
2024-01-15 01:23:04,4,5619.11000000,241621812.96889000
2024-01-15 01:23:04,5,6997.49000000,302492919.34832000
2024-01-15 01:23:32,-5,11038.82500000,453993307.89753000
2024-01-15 01:23:32,-4,8905.02300000,367877863.04076000
2024-01-15 01:23:32,-3,6325.12800000,262779422.35077000
2024-01-15 01:23:32,-2,4351.59200000,181534459.22727000
2024-01-15 01:23:32,-1,1483.77400000,62364472.21938000
2024-01-15 01:23:32,1,1521.50500000,64524041.31879000
2024-01-15 01:23:32,2,3430.30100000,146344166.52726000
2024-01-15 01:23:32,3,4406.12100000,188544094.78884000
2024-01-15 01:23:32,4,5653.33800000,243078847.35339000
2024-01-15 01:23:32,5,7021.03000000,303471986.12772000
2024-01-15 01:24:04,-5,11191.28900000,460075020.63946000
2024-01-15 01:24:04,-4,8961.84600000,370157222.32686000
2024-01-15 01:24:04,-3,6385.88000000,265248189.56687000
2024-01-15 01:24:04,-2,4404.86300000,183721455.17567000
2024-01-15 01:24:04,-1,1497.98100000,62945782.63373000
2024-01-15 01:24:04,1,1477.06400000,62610793.33469000
2024-01-15 01:24:04,2,3405.08100000,145224276.32696000
2024-01-15 01:24:04,3,4403.44000000,188381877.22614000
2024-01-15 01:24:04,4,5340.71100000,229305656.42039000
2024-01-15 01:24:04,5,7001.55600000,302556303.33672000
2024-01-15 01:24:32,-5,11114.26500000,457222114.26970000
2024-01-15 01:24:32,-4,8960.11400000,370267482.14863000
2024-01-15 01:24:32,-3,6383.01800000,265265270.69613000
2024-01-15 01:24:32,-2,4375.62300000,182603482.29017000
2024-01-15 01:24:32,-1,1436.55500000,60427244.01920000
2024-01-15 01:24:32,1,1523.56700000,64628115.57807000
2024-01-15 01:24:32,2,3447.69300000,147118822.01446000
2024-01-15 01:24:32,3,4395.02200000,188098002.77344000
2024-01-15 01:24:32,4,5639.93700000,242538535.64771000
2024-01-15 01:24:32,5,7040.66800000,304402525.69802000
2024-01-15 01:25:04,-5,11056.97800000,454791985.14790000
2024-01-15 01:25:04,-4,8917.00500000,368423821.78246000
2024-01-15 01:25:04,-3,6325.92600000,262860872.59627000
2024-01-15 01:25:04,-2,4347.43000000,181395807.70527000
2024-01-15 01:25:04,-1,1485.27900000,62445736.46438000
2024-01-15 01:25:04,1,1532.77300000,65014327.96687000
2024-01-15 01:25:04,2,3441.97700000,146859744.13756000
2024-01-15 01:25:04,3,4388.34700000,187789556.83424000
2024-01-15 01:25:04,4,5631.11700000,242134277.24709000
2024-01-15 01:25:04,5,7009.61900000,303011474.46902000
2024-01-15 01:25:30,-5,11225.99600000,461487904.62833000
2024-01-15 01:25:30,-4,8959.53000000,370070114.64946000
2024-01-15 01:25:30,-3,6379.88000000,265003981.97737000
2024-01-15 01:25:30,-2,4384.90300000,182896629.07657000
2024-01-15 01:25:30,-1,1490.90800000,62650967.31703000
2024-01-15 01:25:30,1,1506.19900000,63863874.04989000
2024-01-15 01:25:30,2,3416.42600000,145726028.36446000
2024-01-15 01:25:30,3,4422.39800000,189219186.47044000
2024-01-15 01:25:30,4,5393.36000000,231622818.81729000
2024-01-15 01:25:30,5,7036.31900000,304094904.42832000
2024-01-15 01:26:03,-5,11007.52600000,452899793.90877000
2024-01-15 01:26:03,-4,8831.64100000,365034171.22943000
2024-01-15 01:26:03,-3,6318.78400000,262624786.29562000
2024-01-15 01:26:03,-2,4104.09400000,171368891.85099000
2024-01-15 01:26:03,-1,1354.64700000,57009918.75020000
2024-01-15 01:26:03,1,1533.81500000,65100812.39667000
2024-01-15 01:26:03,2,3475.13700000,148363672.95212000
2024-01-15 01:26:03,3,4531.87200000,194127396.18414000
2024-01-15 01:26:03,4,5621.81600000,241837969.36851000
2024-01-15 01:26:03,5,7021.28000000,303657322.19178000
2024-01-15 01:26:31,-5,10899.61100000,448620382.94307000
2024-01-15 01:26:31,-4,8701.29300000,359802571.17883000
2024-01-15 01:26:31,-3,5994.33100000,249384046.58752000
2024-01-15 01:26:31,-2,3960.71900000,165495208.97003000
2024-01-15 01:26:31,-1,1329.88500000,56003282.03530000
2024-01-15 01:26:31,1,1625.23100000,69019665.32083000
2024-01-15 01:26:31,2,3624.72700000,154838368.02532000
2024-01-15 01:26:31,3,4670.05600000,200138366.00224000
2024-01-15 01:26:31,4,5773.47700000,248460813.37756000
2024-01-15 01:26:31,5,7369.26000000,319020346.58478000
2024-01-15 01:27:03,-5,10822.13800000,445420882.92707000
2024-01-15 01:27:03,-4,8638.89400000,357211739.64733000
2024-01-15 01:27:03,-3,5954.81300000,247729003.73482000
2024-01-15 01:27:03,-2,3943.79300000,164776822.15453000
2024-01-15 01:27:03,-1,1333.91300000,56163954.94090000
2024-01-15 01:27:03,1,1599.04400000,67903424.04183000
2024-01-15 01:27:03,2,3607.24000000,154091342.72522000
2024-01-15 01:27:03,3,4654.43900000,199467993.77734000
2024-01-15 01:27:03,4,5740.63500000,247034488.55611000
2024-01-15 01:27:03,5,7315.93300000,316679714.06508000
2024-01-15 01:27:31,-5,10915.27800000,449291599.69287000
2024-01-15 01:27:31,-4,8717.03600000,360477291.72573000
2024-01-15 01:27:31,-3,6016.34300000,250316242.88062000
2024-01-15 01:27:31,-2,4000.26300000,167155529.11153000
2024-01-15 01:27:31,-1,1379.86200000,58104143.32220000
2024-01-15 01:27:31,1,1566.15000000,66511151.93923000
2024-01-15 01:27:31,2,3577.85600000,152850645.92212000
2024-01-15 01:27:31,3,4636.11800000,198707270.92564000
2024-01-15 01:27:31,4,5732.30200000,246709353.57741000
2024-01-15 01:27:31,5,7307.22300000,316337844.75008000
2024-01-15 01:28:03,-5,10848.39000000,446487416.85257000
2024-01-15 01:28:03,-4,8651.90100000,357745788.86913000
2024-01-15 01:28:03,-3,5961.09900000,247990757.99552000
2024-01-15 01:28:03,-2,3948.10300000,164958151.93623000
2024-01-15 01:28:03,-1,1325.32900000,55804660.59980000
2024-01-15 01:28:03,1,1565.09700000,66456131.64773000
2024-01-15 01:28:03,2,3606.08200000,154060017.27782000
2024-01-15 01:28:03,3,4654.14600000,199474092.22544000
2024-01-15 01:28:03,4,5742.66500000,247141900.06331000
2024-01-15 01:28:03,5,7317.64400000,316772972.82598000
2024-01-15 01:28:31,-5,10881.16400000,447788344.66377000
2024-01-15 01:28:31,-4,8701.27100000,359734617.72653000
2024-01-15 01:28:31,-3,5973.09700000,248470484.58060000
2024-01-15 01:28:31,-2,3978.39300000,166206559.09493000
2024-01-15 01:28:31,-1,1349.12200000,56795288.89000000
2024-01-15 01:28:31,1,1535.98200000,65204913.58563000
2024-01-15 01:28:31,2,3582.85300000,153051737.03152000
2024-01-15 01:28:31,3,4639.35300000,198826496.80734000
2024-01-15 01:28:31,4,5743.20800000,247158699.16371000
2024-01-15 01:28:31,5,7206.41500000,311823941.52658000
2024-01-15 01:29:04,-5,10861.78100000,446990106.54197000
2024-01-15 01:29:04,-4,8686.78300000,359135162.28813000
2024-01-15 01:29:04,-3,5967.84100000,248249429.48490000
2024-01-15 01:29:04,-2,3984.03300000,166437153.86783000
2024-01-15 01:29:04,-1,1355.24300000,57050618.12310000
2024-01-15 01:29:04,1,1570.54300000,66671936.92033000
2024-01-15 01:29:04,2,3593.15400000,153476151.78422000
2024-01-15 01:29:04,3,4646.68400000,199120074.63064000
2024-01-15 01:29:04,4,5740.26500000,247004028.19371000
2024-01-15 01:29:04,5,7110.55700000,307544774.93058000
2024-01-15 01:29:31,-5,10894.98900000,448300509.69877000
2024-01-15 01:29:31,-4,8714.14100000,360221184.32293000
2024-01-15 01:29:31,-3,6233.84200000,259132336.87062000
2024-01-15 01:29:31,-2,4017.57500000,167807005.66399000
2024-01-15 01:29:31,-1,1385.83800000,58316504.58660000
2024-01-15 01:29:31,1,1537.06100000,65232493.15487000
2024-01-15 01:29:31,2,3552.45100000,151714629.48082000
2024-01-15 01:29:31,3,4625.48400000,198195806.43244000
2024-01-15 01:29:31,4,5716.34300000,245950740.44421000
2024-01-15 01:29:31,5,7104.19500000,307259385.05008000
2024-01-15 01:30:10,-5,10933.10600000,449700847.57120000
2024-01-15 01:30:10,-4,8789.68200000,363176695.91923000
2024-01-15 01:30:10,-3,6221.97100000,258557155.71613000
2024-01-15 01:30:10,-2,4202.73000000,175401344.91927000
2024-01-15 01:30:10,-1,1367.86800000,57527272.63110000
2024-01-15 01:30:10,1,1520.62200000,64501394.31607000
2024-01-15 01:30:10,2,3505.26800000,149619948.53266000
2024-01-15 01:30:10,3,4453.16100000,190630721.79364000
2024-01-15 01:30:10,4,5686.39100000,244566404.32291000
2024-01-15 01:30:10,5,7077.67300000,306015314.57118000
2024-01-15 01:30:40,-5,11067.79300000,455226716.88940000
2024-01-15 01:30:40,-4,8917.48600000,368443000.15626000
2024-01-15 01:30:40,-3,6315.49200000,262436073.02577000
2024-01-15 01:30:40,-2,4321.92000000,180352665.73117000
2024-01-15 01:30:40,-1,1491.87300000,62719598.37218000
2024-01-15 01:30:40,1,1498.47200000,63548573.76757000
2024-01-15 01:30:40,2,3413.39900000,145646346.35056000
2024-01-15 01:30:40,3,4418.88100000,189128629.91434000
2024-01-15 01:30:40,4,5675.65400000,244083883.81609000
2024-01-15 01:30:40,5,7051.61700000,304848243.17702000
2024-01-15 01:31:04,-5,11282.01200000,463897639.68483000
2024-01-15 01:31:04,-4,9024.50600000,372840668.12366000
2024-01-15 01:31:04,-3,6438.03900000,267492620.75027000
2024-01-15 01:31:04,-2,4453.25000000,185801696.01917000
2024-01-15 01:31:04,-1,1559.51700000,65547000.44864000
2024-01-15 01:31:04,1,1468.23300000,62250576.88539000
2024-01-15 01:31:04,2,3395.05300000,144837204.38176000
2024-01-15 01:31:04,3,4398.26600000,188212640.65494000
2024-01-15 01:31:04,4,5476.57500000,235331951.44039000
2024-01-15 01:31:04,5,6998.34900000,302483329.54112000
2024-01-15 01:31:31,-5,11285.69700000,464014424.80543000
2024-01-15 01:31:31,-4,8986.14900000,371256407.66506000
2024-01-15 01:31:31,-3,6375.18000000,264893724.06277000
2024-01-15 01:31:31,-2,4424.76800000,184605837.71287000
2024-01-15 01:31:31,-1,1537.89800000,64635751.33494000
2024-01-15 01:31:31,1,1497.52300000,63491084.51699000
2024-01-15 01:31:31,2,3426.83800000,146185342.58336000
2024-01-15 01:31:31,3,4433.24500000,189701549.49064000
2024-01-15 01:31:31,4,5533.76500000,237793231.67759000
2024-01-15 01:31:31,5,7041.94900000,304348165.47162000
2024-01-15 01:32:03,-5,11078.74900000,455659909.47373000
2024-01-15 01:32:03,-4,8925.32900000,368750707.05076000
2024-01-15 01:32:03,-3,6347.77200000,263743448.13897000
2024-01-15 01:32:03,-2,4381.84300000,182812844.62397000
2024-01-15 01:32:03,-1,1468.44500000,61730661.33468000
2024-01-15 01:32:03,1,1495.91900000,63430892.19779000
2024-01-15 01:32:03,2,3442.21100000,146858377.33636000
2024-01-15 01:32:03,3,4408.47300000,188644465.13304000
2024-01-15 01:32:03,4,5660.25400000,243382782.23779000
2024-01-15 01:32:03,5,7009.65900000,302971940.82132000
2024-01-15 01:32:31,-5,11102.84100000,456734104.71910000
2024-01-15 01:32:31,-4,8946.55000000,369693799.84505000
2024-01-15 01:32:31,-3,6371.38700000,264770892.37977000
2024-01-15 01:32:31,-2,4360.55000000,181972383.53777000
2024-01-15 01:32:31,-1,1447.94300000,60894692.32078000
2024-01-15 01:32:31,1,1501.94000000,63708089.18457000
2024-01-15 01:32:31,2,3455.96200000,147484008.17276000
2024-01-15 01:32:31,3,4404.39200000,188509818.23154000
2024-01-15 01:32:31,4,5662.43700000,243524214.53139000
2024-01-15 01:32:31,5,7052.02000000,304896635.21872000
2024-01-15 01:33:03,-5,10996.63800000,452441538.56947000
2024-01-15 01:33:03,-4,8816.53900000,364407529.63563000
2024-01-15 01:33:03,-3,6307.38700000,262150161.04162000
2024-01-15 01:33:03,-2,4094.96400000,170993544.22849000
2024-01-15 01:33:03,-1,1406.59200000,59183715.57520000
2024-01-15 01:33:03,1,1587.97900000,67394403.84667000
2024-01-15 01:33:03,2,3528.32200000,150620372.64092000
2024-01-15 01:33:03,3,4601.75700000,197106315.76294000
2024-01-15 01:33:03,4,5711.28500000,245672663.56711000
2024-01-15 01:33:03,5,7096.70400000,306873332.06148000
2024-01-15 01:33:32,-5,10925.09000000,449648134.17567000
2024-01-15 01:33:32,-4,8728.18200000,360891356.27343000
2024-01-15 01:33:32,-3,6025.47500000,250652141.01930000
2024-01-15 01:33:32,-2,4024.29800000,168120153.08803000
2024-01-15 01:33:32,-1,1318.42400000,55520255.62190000
2024-01-15 01:33:32,1,1637.84200000,69542612.58733000
2024-01-15 01:33:32,2,3593.54900000,153463436.75992000
2024-01-15 01:33:32,3,4657.11800000,199546218.46454000
2024-01-15 01:33:32,4,5747.05900000,247273697.83081000
2024-01-15 01:33:32,5,7322.99200000,316946259.33198000
2024-01-15 01:34:03,-5,10951.95600000,450666295.97017000
2024-01-15 01:34:03,-4,8772.01400000,362621994.43043000
2024-01-15 01:34:03,-3,6297.30000000,261759489.07242000
2024-01-15 01:34:03,-2,4062.50600000,169674390.41249000
2024-01-15 01:34:03,-1,1382.59500000,58189172.54590000
2024-01-15 01:34:03,1,1562.61800000,66326313.69957000
2024-01-15 01:34:03,2,3546.97300000,151456041.62612000
2024-01-15 01:34:03,3,4609.67000000,197490001.73074000
2024-01-15 01:34:03,4,5684.09500000,244530633.65771000
2024-01-15 01:34:03,5,7063.01500000,305446552.50108000
2024-01-15 01:34:31,-5,10918.70000000,449410447.34317000
2024-01-15 01:34:31,-4,8721.86400000,360653506.88303000
2024-01-15 01:34:31,-3,6021.09500000,250489680.38492000
2024-01-15 01:34:31,-2,4004.36100000,167308971.55513000
2024-01-15 01:34:31,-1,1317.82900000,55504548.01900000
2024-01-15 01:34:31,1,1633.85500000,69377798.92933000
2024-01-15 01:34:31,2,3610.88900000,154218706.84392000
2024-01-15 01:34:31,3,4667.57700000,200005707.75074000
2024-01-15 01:34:31,4,5759.77100000,247832526.31021000
2024-01-15 01:34:31,5,7334.36800000,317446961.36618000
2024-01-15 01:35:06,-5,10912.14300000,449090540.45897000
2024-01-15 01:35:06,-4,8734.37400000,361120455.60063000
2024-01-15 01:35:06,-3,6008.80300000,249960039.93800000
2024-01-15 01:35:06,-2,4027.40800000,168246794.01883000
2024-01-15 01:35:06,-1,1353.49400000,56986523.52280000
2024-01-15 01:35:06,1,1615.17100000,68566800.13863000
2024-01-15 01:35:06,2,3614.92900000,154372941.53442000
2024-01-15 01:35:06,3,4679.62900000,200501401.68854000
2024-01-15 01:35:06,4,5777.24800000,248561137.87781000
2024-01-15 01:35:06,5,7238.12800000,313124460.44348000
2024-01-15 01:35:31,-5,10916.42600000,449279361.92347000
2024-01-15 01:35:31,-4,8744.23700000,361535082.83983000
2024-01-15 01:35:31,-3,6016.14900000,250271968.11810000
2024-01-15 01:35:31,-2,4057.25300000,169487387.11263000
2024-01-15 01:35:31,-1,1357.37400000,57148270.51100000
2024-01-15 01:35:31,1,1606.13100000,68186013.68803000
2024-01-15 01:35:31,2,3593.05000000,153441504.07712000
